"id","name","genres","popularity","followers","degree"
"6i1CBwvebApraHKXUhMHQK",Picco,pop house,43,10316,5
"6wOMdAwX6mgYpadxSKU65a",Bril,"brazilian hip hop,drill brasileiro",43,10048,5
"3hWwqQE8pDtGEOOf0VJx4t",J.Hind,"",43,9822,5
"7vqE72i9DBwM0gz7lVlrez",AQUVRIUS,"",43,9419,5
"1O9EVVcpg2FOQ0vAQ7LqiT",Maisy Kay,"",43,9388,5
"77xr1BNiH6bg7sV7ufnFhe",Eneli,romanian pop,43,9364,5
"4UwTGzfPpfbiuwwhsnqgCj",LEGEND EFFECT,urbano latino,43,9341,5
"1E5zXiaRprDYgBxiiR1hfx",stivijoes,"",43,8960,5
"2DmIxLxqj5Pu1QcZxuMZOQ",Simone Vitullo,"afro house,italian tech house",43,8907,5
"3J84KNygFFEW38l9nRpg51",Dj Jac,dancehall colombiano,43,8681,5
"6pztqmUqWADMZQKrrmGWGx",Pablo Lescano,"",43,8224,5
"33AxM64O965URn5WUtqNST",Rico Rosa,"hyperpop en espanol,rap espanol",43,8185,5
"5WaWH4bt6sGHjuQaFYQAWJ",DXVE,"",43,7985,5
"0Sk6yoUQnccty5iMhVhz9D",Hillary Scott,"",43,7917,5
"44eNlYXYkIGob3NU82tgLq",Daniel Wilson,"",43,7842,5
"67cye4zHhIJs2LVGpsbmTP",Cerise Calixte,french movie tunes,43,7835,5
"4GcXer1D6UzmWfW1wTqS9r",Ron Carroll,"",43,7768,5
"2oBkcL8umXpnsriHLaxLBD",Tha Watcher,uptempo hardcore,43,7538,5
"62qB87ja0UIqQH2sG8PyT8",Karan Thabal,"",43,7315,5
"7MdhgOG14jdWpchQuE14Ce",Tim & Barry,"",43,7009,5
"5DJ2ZMr3PC7eTtYAZLOP4n",Shellee,"",43,6972,5
"7tAaeOOFJ3i5EGaiacyDei",Banyan,"high vibe,samurai trap",43,6866,5
"0N0dbr5s2y20PAo2cDAeVP",David Ogden Stiers,movie tunes,43,6770,5
"2YPBmmwBWiFzpoae8JQXIR",GIANT,afro house angolano,43,6568,5
"5IasY9qIMVuTssFl6ECzKA",Radical For Christ,praise,43,6025,5
"5SoTfJZxWxfm9TkVEkvcLM",Barmuda,"",43,5990,5
"31r6lIoq94Bww3TKIPQ01L",Dj VN Maestro,"",43,5478,5
"70PnxFjOBPqfF4CZSt3A3X",Lizwi,"",43,5418,5
"5oZITjlsl1ArkmaRM6aXnv",DJ David MM,remix brasileiro,43,4959,5
"5XWfOrZhMMjoBTKcAgtFxe",Yusuf Mohammed,"",43,4791,5
"02ESSPEzwYHnLH7SjiG8oj",Dj Felipe Rosa,"",43,4746,5
"0wOt8jeUJ5usZySUWYa1KZ",Wyguś,"",43,4521,5
"2kw9oKRxdRVnymE4kd3BgE",จ๊ะ นงผณี,"",43,4418,5
"6rCzXE6L3H7Eihb4BgGTRU",Tara Louise,tropical house,43,4308,5
"4c59nmQyhUfXe5RkS0bjNA",dj tani,hypertechno,43,4173,5
"6oARZ0ckg0uN1GEs22MQw7",Massianello,gogeo,43,4074,5
"69W0aldHPYkHgQFCv54fBc",Praise Cats,"disco house,funky house,vocal house",43,4008,5
"1FpxWLEKhs3fsDL1fXDBHl",Ravindra Upadhyay,"",43,3995,5
"4fPtMuPhGVwUEPW9g4dJlC",Coffeeshop,covertronica,43,3793,5
"3pGStZwQq6wzCgCPjT8YOC",Yng Naz,"",43,3771,5
"31jYTsfmnHqcK7ahdqlqmo",Epektase,"lo-fi beats,lo-fi study",43,3552,5
"44yXVrsMTsKGUBHZsYFZNq",WILDBWOYS,"",43,3467,5
"5g1Ojx0MsvmNEjnVKGmHVw",DJ ABDO,"",43,3284,5
"3d1jQ9OG2p2PW3rzzTspDY",Giuseppe Sinopoli,orchestral performance,43,3277,5
"5L3htGbUwUCPPhVM2UtdTY",Brenton Mattheus,gaming edm,43,3217,5
"57B9fFzr0oadnl2G1eIJWI",DJ DANLIVE,deboxe,43,3011,5
"0LEqiMyg7tH6JV2afcxyVd",Guita,"",43,2982,5
"6LjXRw1jZBtm5zCuorBJGg",Roe Byrne,"",43,2820,5
"1j5jjya5prvPJE2FZU8JPj",Dj Luizin,funk mtg,43,2699,5
"7gvpJzKMMMQsdLqWF4SKs7",Yola Recoba,"",43,2584,5
"7gjIrPoGRWrG0ymsV5TZ16",rshand,chill house,43,2552,5
"4h5uH2PyDzfpfZresu96cw",Mani Hoffman,"",43,2383,5
"3poRvxocbLlXT9rER89tAs",Santiago Berrio,"",43,2249,5
"6VcfaDKRcZH1KZQ0qpjsS5",DJ MARTINS,funk mtg,43,2212,5
"60ArvoSDGNI2WPhezAqz6u",MC Rica,"",43,2195,5
"5WXjAq5jNEHfrvZDhEYDDD",imallryt,"chill house,tropical house",43,1986,5
"1mhfrC0qmYcAcAX6yM1tXJ",VXSION,"",43,1950,5
"4LFgxG38Y0l4Fo1gdQelay",The Dap-Kings Horns,"",43,1933,5
"5vgh47byX55s6GPztw1V3Q",Émilie Rachel,"",43,1903,5
"36BgOKslOMQpqjTGn9wSuY",Cristina Ortiz,brazilian classical piano,43,1867,5
"2Sg5Om9W4VXXIBC0wzObrH",Dellalowla,"",43,1777,5
"5hICADiHIRxjNDx2qEhlXb",Shloke Lal,"",43,1770,5
"2LPJhESarLxK9TJRiZxywm",MC ARCANJO,"",43,1689,5
"57WgHRhbRK7ArL0Vgs4s2I",Farruquito,"",43,1381,5
"00CSK0wSAAGoaLWR9uFuAp",Big Papa313,"",43,1295,5
"2LxuBen9oGUGMy3UamvOQV",Anayka,"",43,1240,5
"24L3YrvlTuAzCPmZyiLTWS",MC LORIN DA ZL,funk viral,43,1163,5
"3gPb5oQZHqLolM6gP0IBli",OG DETRUYELO,dembow dominicano,43,1136,5
"5N73Yokp47tjesghCSGnNC",Manuel Julián,"",43,1119,5
"5A6NcqKIwK39RxhGRHu41b",Marcus,"",43,1002,5
"04AIS3XqFcq2k8w3Tx4AmU",Siboy,"french hip hop,pop urbaine,rap francais",42,811142,5
"7AuBGlcUaHok37yr6u963C",Ehab Tawfik,"arab pop,classic arab pop,egyptian pop",42,689987,5
"3U7bOaJLuFkrmDQ1C1OqKl",HYO,k-pop,42,573972,5
"7sZ5ipSoboWdqXkdj6AXHo",ONEW,k-pop,42,439408,5
"25txWhgJAzekbAaHuDzmwj",Otile Brown,"bongo flava,kenyan pop",42,374596,5
"4IJcztNtY5L7G3qK4yu1qt",The Hardkiss,"ukrainian indie,ukrainian pop,ukrainian rock",42,345736,5
"72FGvJgYbs0NBeJqECy6cF",Andra,"classic romanian pop,romanian pop",42,286066,5
"6xG6oz3V8nZWrwSqpZmPii",Guadalupe Pineda,"bolero,ranchera",42,267854,5
"1AU9Y5Y2Taxe4yh7AI6JRD",Thelma Aoyama,"j-pop,japanese r&b",42,257471,5
"2OULCPo7k0vPKlEZimhaVc",Sefyu,french hip hop,42,235471,5
"2E6Roj0oQnJIm2BeXwDica",Graham Nash,"country rock,folk,folk rock,singer-songwriter",42,231126,5
"3u4GbCOWNszEqm4Vzv7liB",Litzy,mexican pop,42,228767,5
"0HC2dfJHpORLT21AxEiTXJ",Oliver Mtukudzi,"chimurenga,kwaito,mbira,south african jazz,sungura,venda pop,zilizopendwa,zim urban groove",42,228454,5
"2tz0dkPlnWB4NcHNIqWPgh",Mc Maha,"funk viral,comedy",42,223823,5
"78G8FdUykcn02tsgMLi3q0",Rakhim,"new weird finland,russian hip hop,russian viral rap",42,216573,5
"5Apl0wL4OwNUDYkx69rMDQ",Dirty Loops,"electric bass,jazz funk,modern funk",42,212456,5
"2q8rYroKKPkO6fHFv86lG8",MC Aese,"mexican hip hop,rap romantico",42,208509,5
"28DlNBW2UlEVVgTuCcYtTe",Art Of Dying,"alternative metal,christian rock,post-grunge",42,192094,5
"26plsJBmW5se3wurhwzaEK",Eden Project,"",42,189949,5
"1Ma3pJzPIrAyYPNRkp3SUF",Ross from Friends,"electronica,future garage,lo-fi house",42,176273,5
"5jbcmPkWWDvnHws3S60EVd",Raman Mahadevan,"",42,161848,5
"7fcGiQtR6dTLwpQzrWsiJn",The Mills,"colombian rock,latin rock",42,160315,5
"5gKJbL392PiokTPUoL7N6D",Estrella Morente,"cante flamenco,flamenco,nuevo flamenco,pop flamenco",42,159411,5
"1DuDDXSYBMLr55q9lYmDEk",Liran Danino,israeli pop,42,157490,5
"5IxyAzEThg31lxtUWCcb2q",Tormenta,pop romantico,42,152696,5
"0BCkVcs4QEgfHlvZ7rjSNv",Yannick Noah,"chanson,french pop",42,152499,5
"1DX1cbeKQkRJClf4TMmXIn",Groove Delight,brazilian edm,42,149712,5
"1b3F5FI7TX4IWTNA4P1kWp",Hugh Masekela,"afropop,jazz trumpet,south african jazz",42,149637,5
"544X9aDcwFDSon8HevRcqg",Subway To Sally,"folk metal,german metal,medieval rock",42,136640,5
"0ymTsFDelrwNrlxUnvU7bu",Ard Adz,"arabic hip hop,grime,uk hip hop",42,134995,5
"5FwDaIGy29GQC5d0MR7fKf",LDA,"italian adult pop,italian pop",42,134367,5
"2Q2fYVYxFSmodq53BFyD6p",Cecilio G.,urbano espanol,42,133880,5
"1KkjjsBwGqU2YjS9OIucZV",Hyper Potions,"kawaii future bass,pixel,speedrun,vgm remix",42,131380,5
"4nzV0hThyodYzrwksnS86G",Ambar Lucid,bedroom pop,42,131321,5
"5muFO8VqYRCRW13EkvX564",Âme,"electronica,german house,german techno,microhouse,minimal tech house,minimal techno",42,129701,5
"3QTFKq177NKtQZoAmlR0VT",Red Bull Batalla,"bases de freestyle,rap tico",42,128177,5
"5hlBb5u8K5D8yrL8jwZ7N9",Triana,"rock andaluz,spanish prog",42,121266,5
"2CIhA8Jh3xrpFrHYMjYzBy",Guess Who,romanian rap,42,113525,5
"5Aw0IGM5JS3FuTgtRsDWGA",Chocolate Puma,"dutch edm,dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house",42,112476,5
"5rw6jWzcS6bQimR39VPBXu",Abigail Barlow,"alt z,modern indie pop",42,111262,5
"0op3EnoEZ0jQY13sbyoSo2",Els Amics De Les Arts,"indie catala,musica catalana,rock catala,spanish folk",42,109737,5
"4ZIaiuKxYK6A6JwvvwqXoN",Dilon Baby,dembow dominicano,42,105851,5
"1BCfXYvYcVKfcNNV7h3TKJ",Oscarcito,pop reggaeton,42,104830,5
"2ZNTJ9Bu9QMJwBboMSpQgJ",Floor Jansen,hel,42,104102,5
"3bqBkAzdPwEDe1JUvb7ZeC",Guy Gerber,"deep disco house,israeli techno,microhouse,minimal tech house,minimal techno,organic electronic,organic house",42,103157,5
"0DoxfbAxoISNySf35oVCN5",Mellow Mood,italian reggae,42,99076,5
"5KuvNz7npsGeDJdk8QHMVH",MEENOI,korean electropop,42,97045,5
"2dEZtPJFspWetycGtouit2",Seth Ennis,"contemporary country,country pop,modern country rock",42,96751,5
"5gii2fYcxLoUHWd1lWe4aT",Peteco Carabajal,"folclore santiagueno,folklore argentino",42,96484,5
"1iHb53TMjvMaXZm0s4RWZi",Tanxugueiras,galician folk,42,96322,5
"5XJlnf7mD44GXWHmRGxt0I",Brothers,aussie drill,42,96019,5
"3O5Pcxr21PC5RMi3wU1Dkm",Koffee el Kafetero,"champeta,vallenato moderno",42,95893,5
"5l2EAkfckNPYZbEDbQtEkO",Pete Yorn,new jersey indie,42,89311,5
"6m9a3tDNWDe6bVR2csIjEv",Whilk & Misky,uk alternative pop,42,88614,5
"6c0lj01vVpHsCH7Z5CfJ9K","916frosty","emo rap,melodic rap",42,83916,5
"2Guif3r6Ys8lL1H5aGyuh1",Will Gittens,"",42,80587,5
"6wWp1JO8wL9qEeVV0TRHY3",Las Migas,flamenco,42,77872,5
"3GpMtIOC5ZLvMBMI7IxPvA",Art Pepper,"bebop,contemporary post-bop,cool jazz,jazz,jazz saxophone",42,75107,5
"7nJtdgCxkhZFvFMPTsHavb",Trijntje Oosterhuis,"dutch pop,dutch rock",42,74425,5
"4ov9qGZvnL4JWyKXDYSCPB",Yukun,"",42,73965,5
"3WGxBKuYawiVOmCwR8FIUC",Super8 & Tab,"finnish edm,progressive house,progressive trance,trance,uplifting trance",42,73758,5
"5kwHgbzNHq1iHkUSrAmjjQ",Audio Bullys,big beat,42,72946,5
"4AxSQnOMPd42KI149MWsub",Eddie Zuko,"",42,72825,5
"3fxdn6mfKvNFJ1Zx37On7W",Rodrigo Gallardo,"latintronica,nuevo folklore argentino,organic electronic",42,71413,5
"3q9nybxzbSHsesDBHUlP4c",Coleman Hell,"canadian pop,indie poptimism",42,69610,5
"6v6kEdFKqKZ2T7XjjBD9um",Connie Talbot,channel pop,42,69579,5
"70Mtv8bWyfIXjxORsNnqq6",Beth Crowley,"",42,69302,5
"2RfI4XISnS6FG3xXryReUh",Mooroo,pakistani indie,42,68200,5
"2GSXsSy3YzWsp4BXfSGucS",Baiuca,galician rock,42,66914,5
"2feGNLrcUrcsQNA1QJBaIe",TangBadVoice,"thai hip hop,thai indie rock,thai trap",42,66132,5
"09C3CKFxKEw1n1Z7kvT3jb",Deathpact,dark clubbing,42,65631,5
"6ddr2k0OD45Ksc7L0zdUY3",Ravens Rock,"",42,65467,5
"6Ult8lRnG7Dh7KZtVlpAJX",INNDRIVE,"",42,62248,5
"4VUZyzya1v8H9StAeuKYXW",Nana Fofie,"afro r&b,dutch pop",42,61422,5
"3sWtaNsmsCx0TFaQkP8QAm",cøzybøy,"emo rap,lo-fi chill,sad lo-fi",42,60253,5
"5yqWHaDl8ZrYgeKANLyIv8",Steven Malcolm,"christian hip hop,christian trap",42,59843,5
"1nmKYy6efdYl8sIcT0gCLJ",Anumita Nadesan,"desi pop,indian indie,indian singer-songwriter",42,58881,5
"4s5P33ladNMi7gcBMHwp9a",HRJXT,"punjabi hip hop,punjabi pop",42,57394,5
"51kLNLcGpqb9eXGfCl0vrR",Closehead,"bandung indie,indonesian pop punk",42,57137,5
"3LwiPwIJNshV4ItekGcIMo","8485","glitchcore,hyperpop",42,57021,5
"6aWaRINbCAt1TPJYJuDvtA",Bangers Only,"",42,55291,5
"41ggHbtYARi4S4JtbeRrYY",Claudinho Brasil,trance brasileiro,42,55205,5
"2Muef9e20frSc14ocV9TQU",Pierrii,dutch hip hop,42,55081,5
"2C1zgkYFPzuU7GBM66c1S9",Victor J Sefo,pacific islands pop,42,54411,5
"0VVKg6krYM45eGuevSlcRk",Lina Maly,german singer-songwriter,42,54245,5
"6iWBjg4b4ll4jLiParnWXT",Bart Skils,"deep minimal techno,minimal techno,techno",42,53180,5
"3Fe3yv5ZGCwcaMnlBltuT2",Unge Ferrari,"norwegian hip hop,norwegian pop,norwegian pop rap,scandinavian r&b",42,53101,5
"3LfD2yRlfHAtTryX8rFp25",Phantom Of The Opera Original London Cast,west end,42,52875,5
"7vIqeUrMmLq6ULjRPZTKna",Brother Culture,"dub reggae,uk dub",42,52116,5
"0PGB0xsAyDqHHlvNQcgq5S",POWERS,"indie poptimism,la pop",42,51452,5
"2ujvd2c3fhWYQAzC9mT8UQ",Olívia,"indie curitibano,musica paranaense",42,49905,5
"4lA68EVFzoodItMp7RH2cv",Interactive Noise,"progressive psytrance,psychedelic trance,trance mexicano",42,49706,5
"4ddqz1AzqYMRKYTslXO839",Doria,"",42,49544,5
"0H1pP8C4zaVSilRjiRa2Wy",D1NO,"",42,48551,5
"7w0ddx9rFndvpiqO1VOxJM",Stephan Jolk,melodic techno,42,48296,5
"65lnOtC17SrJDt6CYdixJI",Edy Lemond,"",42,46559,5
"326diDmb5N6dRV8FUCROuT",G Sony,bases de freestyle,42,45635,5
"6d5CGj93XLaqmyt10XgL8O",Cat Ballou,"cologne hip hop,german rock,kolsche karneval",42,44631,5
"0vNuaHjk7DINrw3iRkYs48",Ezra Williams,"bedroom pop,indie pop",42,43500,5
"51Rlwvwkj8L3zakIRr6dUV",Seb Wildblood,float house,42,42994,5
"0xBILQlkSWm8I2eQoUpoht",Zafra Negra,merengue,42,42983,5
"37kQjANSQM1tmkTwvB5M96",Protoculture,"progressive house,progressive trance,psychedelic trance,trance,uplifting trance",42,40167,5
"6EQ2GT80A1oXZarAalUWNE",DJ Zullu,"funk 150 bpm,funk carioca",42,39833,5
"5skRgtmxRx7ukwds6UlS7R",TIMBALIVE,"modern salsa,salsa cubana,timba",42,39133,5
"45icwBBgjnEtg9ETR1Nipx",Emma'a,"",42,38043,5
"0MdmBtTM7CiggP607Mh1Fs",Kinky Bwoy,flamenco urbano,42,37894,5
"0PfJ0SW9UpzczeHL5hgdwL",Liilz,melodic drill,42,36888,5
"1nm61H1nuw0QZ86AuH0wv2",KYR4,"",42,35311,5
"0vpFNyHReL2ASeI97LlvAK","1600j","dream plugg,plugg,pluggnb",42,32625,5
"6xiT2jISLeWrj8udndxqW4",SugLawd Familiar,japanese pop rap,42,32245,5
"5suoHSdDiYsjikHNVdYYKe",Binary Finary,"acid trance,algorave,bubble trance,trance,uplifting trance",42,32063,5
"52Y9UQWlCoArmqJVFwaR2Q",Camila Fernández,"",42,30901,5
"1sWWXO9dckUfAgKYJLZ8Nc",Barnes Blvd.,lo-fi beats,42,30381,5
"00Ja3YjvU4DYCHWt6cPs42",Jolyon Petch,"australian house,deep tropical house",42,29016,5
"1SF4jakSq8kI38MYjFdaJG",Verifiziert,german hyperpop,42,28453,5
"5OOod2arCuD618edu5MXCb",Czarny HIFI,polish hip hop,42,28042,5
"5dDL6ReckbbD5JBnZdobv6",Youka,r&b francais,42,27967,5
"5cPFz5IHZH7LE8h2DOuhDA",MC CH da Z.O,brega funk,42,27958,5
"5Njezu4xqAnJWdyzDf5gW7",ZetaZeta,colombian hip hop,42,27628,5
"4BbsSamQy6XSByO4O4Nymt",MC 3L,"funk mtg,funk viral",42,27114,5
"5bUGkhve6dkRRnwUH12IHW",Uchana Amit,desi pop,42,26693,5
"1ovLf87ytwpNoA4prvV8wt",The Viper,"classic hardstyle,dark hardcore,gabber,happy hardcore,hardcore techno",42,25560,5
"36QdWK7j3cN0UIPyrB6TIz",Starsplash,"bubble trance,eurodance,hands up",42,25306,5
"338p7qzZTDJSHJzSjIZMFK",Oppidan,"2-step",42,25254,5
"2jLEscFAP2hVe8fsJ0HO6I",Giuliano Palma,"",42,25116,5
"6tWA0KYYzAiQzgKzImRQGF",DJ SEBB,reunion pop,42,24661,5
"68EyMob43MlkYumD3cr6wz",Shpat Kasapi,"albanian pop,tallava",42,23806,5
"1OXFVdNx1BX2z7LuKpJyBW",Cristian Marchi,italo dance,42,23350,5
"1xglv0oUbyJaycWFhyec8U",JC NO BEAT,"deboxe,no beat,rave funk",42,23343,5
"0cS0g5Mrb0wakulvnGSz9v",Bernardo Vazquez,"flamenco urbano,pop flamenco",42,22199,5
"3eUpxakSdjFZ5ROQKgfL2W",Tentendo,australian r&b,42,21793,5
"7M6qgWRcVoBqgkczMPT1x7",Ricardo Mollo,"",42,21696,5
"2gr50NWFuNsweefgZzVb2E",MC Abdul,palestinian hip hop,42,21528,5
"5iG3CtoJswOoCx42IqTdtR",Kak Hatt,charva,42,21158,5
"1ioarahrQVnmKor7JmN5Av",Mood II Swing,"classic house,deep house,soulful house,vogue",42,20397,5
"1JW9Q2DToFLptGpxXNKHWp",Bryan,"polish hip hop,smutny rap",42,20071,5
"5wAkbDfgFUeXzWO4rdPQiG",Blue Boy,classic house,42,18774,5
"5GDRJ2wLCUGI1ryefQ3f3t",Norel,"",42,18200,5
"4qmLb4nnhd2KPmnUi5Xlkx",Gabriel Froede,"",42,17205,5
"2B3mYtzGes0f92Yfn4mVQD",Kronos,"classic hardstyle,euphoric hardstyle,rawstyle",42,16264,5
"1PEOXOtxn9FQN9sc2CBYGv",Sajid Khan,"",42,16137,5
"31ZnPMG6ywDdaBMnn1qkpN",Letícia Fialho,"brasilia indie,musica brasiliense,nova mpb",42,15798,5
"63gr7tdupR56177ARreusx",Sujata Bhattacharya,"",42,15420,5
"6jsS2mOTAxVrlSUWiPLXpH",T & Sugah,dancefloor dnb,42,15319,5
"5koJm9ovQfRX663SHUZmOG",Lil GZ,rap espanol,42,15040,5
"6ln5KMY2ugao3BVvJgzhq3",GP DA ZL,"deboxe,rave funk",42,14958,5
"706Fis25mKER7XOc7PMuBw",JPFernandez,flamenco urbano,42,14810,5
"2SIZkgqao1WVQAuliN0PN4",Maréh,"",42,14597,5
"0OFn6uw0q674vCcjDRNP4I",Interupt,bassline,42,13842,5
"6OR5QDOXtB0dAKK3VEmXHr",Phl Notunrboy,"",42,13667,5
"1ImONfzw8LUXK6mxn2BDT9",Caza,"dutch hip hop,dutch rap pop",42,13577,5
"29NIIAIq5CRkVuzkggpS0W",Charly Lownoise,"happy hardcore,hardcore techno",42,13511,5
"7D22FhEGzT4jxbjWryB63l",Niels Geusebroek,"dutch pop,dutch rock",42,13493,5
"2ue3CASrJMbnfFcE6Pp13G",DJ Rossini ZS,funk mtg,42,13050,5
"29f8h7eSlWQAUyfjkdOUGe",Ka2,"norwegian indie,norwegian pop,norwegian pop rap",42,12793,5
"1cIz2h3ERs72r60yw78Deu",Drinks On Me,bassline,42,12648,5
"2RaHCHhZWBXn460JpMaicz",Heitor Pereira,latin soundtrack,42,12477,5
"4u3Da1oOLaZawlwHqhDV9e",Samira Koppikar,modern bollywood,42,11787,5
"1pMFoni6A1enu9OBmaanG2",Montiego,persian hip hop,42,11770,5
"7k7AFLI13ChqpIlQGI1lJo",Underground Canopy,uk contemporary jazz,42,11748,5
"0ydmHwy5hFIaJEoZWWcKxC",Sapranov,greek trap,42,11720,5
"6yTc5YHDriVSWYq8vPA4Xi",Newsies Original Broadway Cast,broadway,42,11677,5
"7DCF8Y7xwC2LkdHth5E7c8",Italo Melo,"",42,11414,5
"0woPP4aoXH17kAKggWIYzA",Get Far,italo dance,42,11345,5
"4LDBZLf3EgeL87J9ZVSmRL",BrunOG,trap mexicano,42,11324,5
"3V9McxlPI0G2RmkU0DhYGO",Paavo Järvi,"classical performance,orchestral performance",42,11198,5
"2dYdfgSbtfu9Y9MkTPv3jX",New Kids,"",42,10765,5
"7gX22Ua3mEH2KXTCpIfoOP",Helena Bonham Carter,hollywood,42,10636,5
"40CLkIpVGy41mBDx1u9D87",Daveartt,"",42,10389,5
"5IuugmUXbSoEUqwwUA7Fxt",EMDI,covertronica,42,10354,5
"2i64HL05WcatPAtIFUOZrL",ElArturo,urbano mexicano,42,10091,5
"3JOwYU8Yv0wCe18FFanLEK",DJ AK BR,funk rj,42,9981,5
"0G50WjP6s1v6zLeOl33BwK",DJ Erik JP,funk mandelao,42,9919,5
"2WSmz7fObdRrG8ZTXz7kcn",Scorz,melodic house,42,9854,5
"12QQZ0RBLnfB2MS8FrwmmM",LAUWEND,hypertechno,42,9481,5
"6ymkSFIoNAvBkgokkzbUtC",Blondee,german dance,42,9441,5
"46O01Gw9HMk3vQtS9VvyGG",Szaran,"",42,8997,5
"1nReJyCgrkUDk0VfCGXpQ4",Gold E Gill,"",42,8617,5
"4IPKNc0sHqlSECkJNX7moj",Rowald Steyn,progressive house,42,8561,5
"62QURushyB5wug2XPwajwK",Polish National Radio Symphony Orchestra,"orchestra,orkiestra symfoniczna,radio symphony",42,8437,5
"6QVYLMG81XAId3XrlkD9Yy",Dj lu4n,phonk brasileiro,42,8049,5
"5LlJwFI0pt18QEmRZMT7EA",Dux n Bass,"",42,7746,5
"54rdhCFEABVG23JDSNpGUm",DJPH01,phonk brasileiro,42,7439,5
"4x8wZfPrrPnfariwleEnr5",El Muisca,"",42,7385,5
"0Vox8heTmJmiut8fVuCrl9",Dj Chaves,"",42,7317,5
"0xvf8jXDU1TQTGxNDjROog",Dj Carlos Henrique,deboxe,42,7300,5
"7od8NRvfdfAanx6IcY7JSa",Bella Renee,"",42,7033,5
"4wuJEvClymsGVYXCP00JZB",LUCASV,"",42,6963,5
"3kH0MXsr8tprp65VGOuMTY",Barry Fest,"carnaval,nederlandse hardstyle",42,6665,5
"2eAs72bbxVWJpvHnwvDBJT",BangerOfTheDay,"",42,6517,5
"0ZXntjSej6WUvpEMkRgwKJ",MBNN,russian edm,42,5790,5
"2hF9jS4eEvj7TtiiLht9Cf",Décio Gomes,deboxe,42,5748,5
"0QlmyIn6tbtm2hn8dpljom",Michael Hausted,"",42,5696,5
"4ZvaqTTKRSOdPsuNBU9kSO",Santi Balmes,"",42,5563,5
"10qWcrbcxZeuyHHQO1hXxE",Calm,"",42,5551,5
"4TSqSBlGY1wV5qhnX6vVwB",Eric Lumiere,acoustic cover,42,5549,5
"0GYJScAPulF6GTFYJOpHVr",SAMI,"swedish hip hop,swedish trap pop",42,5157,5
"7b7fZRv3EYhFgWYJR3yjXn",Mark McCabe,irish pop,42,5065,5
"5Hn6UFrZhAUTSFvAnB7Jk1",TipoSierraBros,"",42,4934,5
"6xGOuZE1ShpnIkO2JwHK0P",El Gerard,"",42,4912,5
"44AXaX2aJKSQhMxVTtNb0s",Mc Koruja,deep funk ostentacao,42,4338,5
"2V0LlbHf7s77boS37hUkgR",mavzy grx,"",42,4055,5
"3IxDETkXytMePFoyf7PYWQ",Wales,vapor pop,42,3882,5
"4WEY1EtpUsTc7DkeqABuxf",Nathys,"",42,3810,5
"7vgZqCNS2Nah7tlpo7ZjC4",Alexa Harley,"",42,3688,5
"6lc0muqqPZVQsaTsNCyuRa",Feb,tech house,42,3419,5
"0GInfEJXl2kGPhSsVqEqXh",Morgan Seatree,"",42,3410,5
"43e2hWOoYxog3ebw4YUnL4",Ankhoï,afro house,42,3212,5
"0t4tLEUHkkktoY9vnaLW3B",DJ Fb de Niteroi,funk capixaba,42,3173,5
"18jB1ZnaJSWmro1ExvqZo4",Bluay,trap tuga,42,3089,5
"7HfzPKhDGOQMVTbRrDY8Te",Mazin,"",42,3086,5
"5pAHg4MtVKpCbuMHaX7lbJ",Apson,"",42,2882,5
"6PEnjhcHrk3FoMtUSHc3Jz",GOLDKID$,gym phonk,42,2808,5
"0tMbQtD3YwrVFk9Lb6abmB",A*M*E,uk pop,42,2808,5
"5J4Z1x3652wBUvuci5gVXe",Emrah Turken,turkish edm,42,2657,5
"2UJZu7S4F22tWYZ2CdsJQr",Bikini Bandits,tropical house,42,2647,5
"1s4B6fb9iNflnlOFKIn5q9",Benny Morrell,"",42,2549,5
"58oIAGQ8MEuIWIuQh2E3yg",JK NO BEAT,no beat,42,2515,5
"00erTY7OuCOdNTN36srPNN",James Hong,movie tunes,42,2365,5
"2F5B5YgPDinjL9x35lkkke",Søren Søstrom,"",42,2188,5
"0lGQjr3FTxAwGLlpce0jMg",Matt Hawk,"",42,2076,5
"0FSxeJLcijNvwkHuNcmMpl",wxrrior,"",42,1982,5
"1KVh2mDowk5csLQLpG4sln",Methner,"chill house,tropical house",42,1928,5
"0yVQ12rLMfkMNfudo6SFdI",Jaquel Spivey,broadway,42,1871,5
"0QHeVlSNj20H73pBvefBNZ",Mc Vk,"",42,1842,5
"3dtPDEZGp9vvPpe8reKHUR",Le Winter,"swedish trap pop,swedish tropical house",42,1774,5
"5ciuRoDCYAgWi8a5go0GC8",Yellow Pvnk,"",42,1741,5
"2iGG4lhqUPgM5g8bA6YKSj",SilkandStones,"",42,1641,5
"7KSmBoFVVDxBl5ZqwI4zjo",MC Du Red,funk mtg,42,1479,5
"1DENl6mSR2p9reWTKIn2o2",TX,"",42,1479,5
"7ppllgzNRgrnOjYbsyDzO6",Max Marshall,"",42,1474,5
"3lUCeRr6mZg5CJoSnnPN20",Mc Waguinho Caxangá,phonk brasileiro,42,1444,5
"1pEZZUBRto2Tid1aaFOzQK",LAUWE,tropical house,42,1434,5
"3PbIzHuNB1r5G01ZRPvfVa",Bomber,"",42,1395,5
"0JTq0OP9uGo5T6gG6UNsma",Sebastian Comberti,classical cello,42,1304,5
